iso3,country,region,income_2022,best_four_pathway_screen,ad_screen_avoided_ch4_tpy,ad_screen_avoided_grid_tco2e,ad_screen_process_tco2e,bio_cng_screen_avoided_ch4_tpy,bio_cng_screen_avoided_diesel_tco2e,bio_cng_screen_upgrading_electricity_tco2e,bio_cng_screen_process_tco2e,compost_screen_avoided_ch4_tpy,compost_screen_process_tco2e,prevention_screen_avoided_ch4_tpy,prevention_screen_avoided_upstream_tco2e,scenario,adjusted_first_pass_ch4_total_tpy,methane_adjustment_ratio,first_pass_ch4_total_tpy,ad_capture_sens_net_gwp100_benefit_tco2e,bio_cng_capture_sens_net_gwp100_benefit_tco2e,compost_capture_sens_net_gwp100_benefit_tco2e,prevention_capture_sens_net_gwp100_benefit_tco2e,best_pathway_landfill_capture_sensitivity
MUS,Mauritius,Sub-Saharan Africa,UMIC,AD-bio-CNG,3203.3667072,10209.829382195245,6490.224799395841,3203.3667072,14254.040201531016,2419.347073840128,6490.224799395841,3203.3667072,2972.578696704,533.8944511999999,21841.13664,moderate_capture,6126.438827519999,0.7649999999999999,8008.416767999999,70375.25902621698,72000.12277171263,63683.07574671359,32950.4123805696,AD-bio-CNG
MOZ,Mozambique,Sub-Saharan Africa,LIC,Prevention,18899.922079530068,22936.527894065333,70202.81556831047,18899.922079530068,154181.67880171354,5435.097842215661,70202.81556831047,18899.922079530068,32153.49243780053,9449.961039765034,708747.0779823776,moderate_capture,47249.80519882517,1.0,47249.80519882517,466811.5928889727,592621.6459544053,481924.38812541735,965786.0182639866,Prevention
NAM,Namibia,Sub-Saharan Africa,UMIC,,,,,,,,,,,,,moderate_capture,,,,,,,,
NER,Niger,Sub-Saharan Africa,LIC,,,,,,,,,,,,,moderate_capture,,,,,,,,
NGA,Nigeria,Sub-Saharan Africa,LMIC,,,,,,,,,,,,,moderate_capture,,,,,,,,
RWA,Rwanda,Sub-Saharan Africa,LIC,,,,,,,,,,,,,moderate_capture,,,,,,,,
SEN,Senegal,Sub-Saharan Africa,LMIC,Prevention,3685.786700156578,14848.794063259871,10555.99425501777,3685.786700156578,23183.41369195105,3518.607914217489,10555.99425501777,3685.786700156578,4834.736024539025,1842.893350078288,106570.22831460008,moderate_capture,8967.331173712255,0.9731796116504855,9214.466750391442,101857.36297823147,106673.37469270515,92729.82714545033,155352.50989959473,Prevention
SYC,Seychelles,Sub-Saharan Africa,HIC,Prevention,287.9731182064315,842.6828018227601,583.9511087953443,287.9731182064315,1282.4921844420985,199.6842546968145,583.9511087953443,287.9731182064315,267.45462284808775,143.98655910321574,5895.399474976218,moderate_capture,507.44378901293027,0.7048488305761552,719.9327955160786,5779.7201174880975,6019.845245410622,5253.533801612594,8655.893687206559,Prevention
SLE,Sierra Leone,Sub-Saharan Africa,LIC,,,,,,,,,,,,,moderate_capture,,,,,,,,
SOM,"Somalia, Fed. Rep.",Sub-Saharan Africa,LIC,,,,,,,,,,,,,moderate_capture,,,,,,,,
ZAF,South Africa,Sub-Saharan Africa,UMIC,Prevention,23142.341459624276,120570.82500960656,64698.53984147985,23142.341459624276,142093.0116267555,28570.76859542602,64698.53984147985,23142.341459624276,29632.486883742567,11571.170729812138,653177.5213168825,moderate_capture,47766.820328366375,0.8256177606177606,57855.853649060686,575575.2903407529,568526.7083624759,490070.5182888837,913029.0239031955,Prevention
SSD,South Sudan,Sub-Saharan Africa,LIC,,,,,,,,,,,,,moderate_capture,,,,,,,,
SDN,Sudan,Sub-Saharan Africa,LIC,Prevention,25826.143718428182,43822.54499447033,83866.23507253612,25826.143718428182,184189.71965135325,10384.301444399169,83866.23507253612,25826.143718428182,38411.45591329862,12913.07185921409,846688.9620859356,moderate_capture,58841.16221037976,0.9113425968956222,64565.35929607046,600148.1547708658,730131.0279833495,601780.388935633,1166784.8845104014,Prevention
STP,São Tomé and Príncipe,Sub-Saharan Africa,LMIC,,,,,,,,,,,,,moderate_capture,,,,,,,,
TZA,Tanzania,Sub-Saharan Africa,LMIC,Prevention,42304.0030775296,140296.09280985955,157136.10423132978,42304.0030775296,345107.36007693334,33244.91809849971,157136.10423132978,42304.0030775296,71969.68523564721,21152.0015387648,1586400.115407359,moderate_capture,105760.00769382395,0.9999999999999999,105760.00769382397,1133828.8722873346,1305395.2214559088,1078699.1984731578,2161734.5572617617,Prevention
TGO,Togo,Sub-Saharan Africa,LIC,,,,,,,,,,,,,moderate_capture,,,,,,,,
UGA,Uganda,Sub-Saharan Africa,LIC,,,,,,,,,,,,,moderate_capture,,,,,,,,
ZMB,Zambia,Sub-Saharan Africa,LMIC,Prevention,25040.403472420803,17748.210398767515,62007.55111875563,25040.403472420803,136182.97574646544,4205.660965210436,62007.55111875563,25040.403472420803,28399.990938303927,12520.201736210402,626010.08681052,moderate_capture,62601.008681052,1.0,62601.008681052,636839.6337298577,751068.7381123453,652698.983511542,966559.5740354429,Prevention
ZWE,Zimbabwe,Sub-Saharan Africa,LMIC,,,,,,,,,,,,,moderate_capture,,,,,,,,
iso3c,country_name,region_id,income_id_2022,,,,,,,,,,,,,moderate_capture,,,,,,,,
ASM,American Samoa,E. Asia & Pacific,HIC,,,,,,,,,,,,,high_capture,,,,,,,,
AUS,Australia,E. Asia & Pacific,HIC,AD-bio-CNG,139702.57385551007,264751.8313192633,179228.89585392055,139702.57385551007,393628.2587647215,62736.26565328102,179228.89585392055,139702.57385551007,82088.37353349279,36718.12549319711,951154.0692420434,high_capture,78582.69779372442,0.225,349256.4346387752,940502.6874610644,1006642.8492532417,772891.3784622289,1175868.9972604099,Prevention
BRN,Brunei Darussalam,E. Asia & Pacific,HIC,AD-electricity,1505.7969916043223,7841.931326776814,3435.827547499729,1505.7969916043223,7545.874835051595,1858.2439430161585,3435.827547499729,1505.7969916043223,1573.6385239224956,560.2965550155619,25813.662713216952,high_capture,2371.6302617768074,0.6299999999999999,3764.4924790108057,30209.44102740875,28055.140592667372,24229.698724209167,35414.90447996362,Prevention
KHM,Cambodia,E. Asia & Pacific,LMIC,Prevention,25468.479776001936,58297.72282022344,76018.97788711906,25468.479776001936,166955.32132926435,13814.376307072482,76018.97788711906,25468.479776001936,34817.34472949193,12734.239888000968,767465.3503929155,high_capture,49788.60399067521,0.7819642857142858,63671.199440004835,523978.7563516507,618821.9785536191,506882.6666890544,1038315.3561021887,Prevention
CHN,China,E. Asia & Pacific,UMIC,Prevention,1107539.7410630456,2492082.179659843,1661502.316356404,1107539.7410630456,3649044.7625921513,590530.1159726931,1661502.316356404,1107539.7410630456,760982.330008839,553769.8705315228,16774041.07293547,high_capture,636850.2534220836,0.23000538213132402,2768849.352657614,7759510.620535709,8325943.087495325,6167948.42722343,20238506.451551605,Prevention
FJI,Fiji,E. Asia & Pacific,UMIC,Prevention,773.3442175804148,1372.5113741372834,1915.0322859943817,773.3442175804148,4205.855426507687,325.2337774245314,1915.0322859943817,773.3442175804148,877.1012334391206,386.6721087902073,19333.605439510367,high_capture,1291.962128836235,0.6682468683238807,1933.360543951037,13514.02704988114,16022.137324827014,13179.446728299117,26361.879420379482,Prevention
PYF,French Polynesia,E. Asia & Pacific,HIC,Prevention,196.75542690893417,815.7050898323165,730.8381954818904,196.75542690893417,1605.0903229396583,193.29154761820237,730.8381954818904,196.75542690893417,334.7301700288242,98.37771345446708,7378.32850908503,high_capture,491.8885672723353,1.0,491.8885672723353,5436.614506273436,6032.708191762575,5017.017441894185,10054.202315046536,Prevention
GUM,Guam,E. Asia & Pacific,HIC,,,,,,,,,,,,,high_capture,,,,,,,,
HKG,"Hong Kong SAR, China",E. Asia & Pacific,HIC,AD-bio-CNG,18532.38000000003,47889.19214242653,27458.25444600005,18532.38000000003,60304.70050491721,11347.94447010002,27458.25444600005,18532.38000000003,12576.116350000024,9188.453220678884,274884.9000000005,high_capture,10424.463750000015,0.225,46330.95000000007,133849.1032964267,134916.66718881734,100842.04925000017,331118.23371055524,Prevention
IDN,Indonesia,E. Asia & Pacific,UMIC,Prevention,220895.6329041873,960912.5698775492,556225.5708892659,220895.6329041873,1221600.4674157323,227700.2804967137,556225.5708892659,220895.6329041873,254756.0883779196,110447.81645209366,5615490.55939573,high_capture,348181.138161,0.63048985366229,552239.0822604683,4192897.7821799633,4225885.399221432,3533454.69481376,7509595.950991569,Prevention
JPN,Japan,E. Asia & Pacific,HIC,Prevention,1926.3297666972285,3841.771120637303,2892.371242134589,1926.3297666972285,6352.3186387899,910.3558317327056,2892.371242134589,1926.3297666972285,1324.730868818121,963.1648833486124,29200.53347872414,high_capture,1109.874928006738,0.2304641598119857,4815.824416743071,13024.839095216023,14625.030781635916,10750.70834789519,35238.25308708078,Prevention
KIR,Kiribati,E. Asia & Pacific,LMIC,Prevention,99.40686356748172,373.1503049943988,291.9479877944799,99.40686356748172,641.1855495615468,88.42264299392639,291.9479877944799,99.40686356748172,133.71468568303757,49.703431783740854,2947.421433130879,high_capture,190.77229857062764,0.7676423607958343,248.51715891870424,2156.804925648348,2336.41752722157,1941.8879227653917,3985.222737355093,Prevention
KOR,"Korea, Rep.",E. Asia & Pacific,HIC,Prevention,11425.986989423129,19010.351296515648,16976.502949145095,11425.986989423129,37284.341143476224,4504.741074528026,16976.502949145095,11425.986989423129,7775.384146302438,5712.993494711565,171389.80484134695,high_capture,6427.117681550509,0.225,28564.967473557816,71960.88872264008,85730.13749507265,62151.656228967106,206353.32502898172,Prevention
LAO,Lao PDR,E. Asia & Pacific,LMIC,,,0.0,0.0,,0.0,0.0,0.0,,0.0,,,high_capture,,,,,,,,
MAC,"Macao SAR, China",E. Asia & Pacific,HIC,,,,,,,,,,,,,high_capture,,,,,,,,
MYS,Malaysia,E. Asia & Pacific,UMIC,Prevention,97086.57422269927,337606.10721998016,218643.3561590802,97086.57422269927,480191.5626681075,79999.99970984783,218643.3561590802,97086.57422269927,100140.53484786044,43688.95840021469,1986623.3952183928,high_capture,211565.33325056068,0.8716563951067736,242716.4355567482,2420793.5768269994,2483379.032565279,2201690.2909182394,3022447.266813138,Prevention
MHL,Marshall Islands,E. Asia & Pacific,UMIC,Prevention,10.01287906641312,,27.635517032776605,10.01287906641312,60.69401029251895,,27.635517032776605,10.01287906641312,12.65730413708926,5.006439533206561,279.0000911922688,high_capture,17.892465004964276,0.7147780328230344,25.032197666032797,,,182.0127151169221,376.33510081927454,Prevention
FSM,"Micronesia, Fed. Sts.",E. Asia & Pacific,LMIC,Prevention,46.00640748000001,,145.12207572,46.00640748000001,318.72176471222804,,145.12207572,46.00640748000001,66.46715699999999,23.003203740000004,1465.11,high_capture,115.0160187,1.0,115.0160187,,,1184.907126456,2090.797141728,Prevention
MNG,Mongolia,E. Asia & Pacific,LMIC,Prevention,4906.574560914229,27377.127453795347,13153.8778176837,4906.574560914229,28888.969028737505,6487.353580167925,13153.8778176837,4906.574560914229,6024.589007076253,2453.287280457115,132797.70037640532,high_capture,8477.721823602576,0.6911316005374589,12266.436402285572,106460.86307690767,101485.35107168189,86213.02443371977,178916.50709680334,Prevention
MMR,Myanmar,E. Asia & Pacific,LMIC,AD-bio-CNG,57897.75372453662,178795.60573205716,124042.22321266412,57897.75372453662,272425.5154498171,42367.86035794829,124042.22321266412,57897.75372453662,56812.403516145,7287.269140985935,315238.5950024051,high_capture,99255.38499082378,0.6857287449392713,144744.38431134154,1134651.971219556,1185914.0205793674,1023086.1851840178,451159.44088306185,AD-bio-CNG
NRU,Nauru,E. Asia & Pacific,HIC,Prevention,0.8609440925986125,4.287488847597344,2.236317331995047,0.8609440925986125,4.911471965748444,1.0159742351469645,2.236317331995047,0.8609440925986125,1.0242525437296433,0.4304720462993062,22.577205225488097,high_capture,2.152360231496531,1.0,2.152360231496531,25.46885083428456,25.076859717288695,22.393426774952616,34.286044884829224,Prevention
NCL,New Caledonia,E. Asia & Pacific,HIC,,,,,,,,,,,,,high_capture,,,,,,,,
NZL,New Zealand,E. Asia & Pacific,HIC,AD-bio-CNG,6538.65280784,3778.0951232604793,14332.490862200402,6538.65280784,31477.476859799663,895.2670058414401,14332.490862200402,6538.65280784,6564.403903490001,1997.0597219877425,88387.57021200002,high_capture,10298.378172347999,0.63,16346.632019599998,101491.95877620632,128296.07350690405,105481.95061165623,122609.18560798197,AD-bio-CNG
MNP,Northern Mariana Islands,E. Asia & Pacific,HIC,Prevention,54.38951534347274,,134.68475684504156,54.38951534347274,295.7989897023847,,134.68475684504156,54.38951534347274,61.686775318722006,27.194757671736372,1359.7378835868187,high_capture,93.18631447749921,0.6853255734236466,135.97378835868184,,,952.1803261964693,1866.6714343444146,Prevention
PLW,Palau,E. Asia & Pacific,UMIC,Prevention,67.82229293940233,,171.41427647262415,67.82229293940233,376.46554063652496,,171.41427647262415,67.82229293940233,78.5092107442695,32.678013870802936,1667.619331820032,high_capture,111.24407864968695,0.6560915228807201,169.5557323485058,,,1131.8263649643247,2250.781018297809,Prevention
PNG,Papua New Guinea,E. Asia & Pacific,LMIC,Prevention,5670.970800635102,26851.65227368407,19841.32010589088,5670.970800635102,43576.14461476607,6362.835648301714,19841.32010589088,5670.970800635102,9087.49500737575,2835.485400317551,200312.1603389218,high_capture,13263.582894905556,0.9355423162059058,14177.427001587752,151318.11406436565,161679.77075714592,135220.28688919672,272466.05128720804,Prevention
PHL,Philippines,E. Asia & Pacific,LMIC,Prevention,93046.90048935736,417534.99026546185,271094.2501550659,93046.90048935736,595385.9010359584,98940.15062447728,271094.2501550659,93046.90048935736,124163.49475058376,46523.450244678694,2736888.201702802,high_capture,232617.2512233934,1.0,232617.2512233934,2677316.433420916,2756227.193566935,2406712.1985599366,4002326.0483580623,Prevention
WSM,Samoa,E. Asia & Pacific,LMIC,Prevention,118.08804044247113,343.7674495554168,358.6122940225594,118.08804044247113,787.5958404763816,81.46000702164102,358.6122940225594,118.08804044247113,164.24751045400507,43.50483692281817,2667.617451016866,high_capture,258.94177439628584,0.8771143070070144,295.22010110617776,2802.4416609644477,3164.810044863771,2653.0389949775854,3705.5344959979607,Prevention
SGP,Singapore,E. Asia & Pacific,HIC,AD-bio-CNG,214.53151450961332,479.3971527591567,371.93502013028336,214.53151450961332,816.8556395439213,113.59916559994237,371.93502013028336,214.53151450961332,170.34943342800267,84.33951706785085,2952.390708070343,high_capture,241.34795382331498,0.45,536.3287862740333,2733.3278702265407,2957.187191411363,2455.5163041696646,3984.7063969808373,Prevention
SLB,Solomon Islands,E. Asia & Pacific,LMIC,Prevention,1769.9944056261725,6910.180131195879,4247.938152369005,1769.9944056261725,9329.458234346775,1637.453815758313,4247.938152369005,1769.9944056261725,1945.5921554248328,884.9972028130862,42885.94023713812,high_capture,4124.923635291869,0.932189078605046,4424.986014065431,47541.411130802415,48323.235418195,42933.576996550706,65325.52481312589,Prevention
TWN,"Taiwan, China",E. Asia & Pacific,HIC,AD-bio-CNG,965.4639779599856,2562.903666769691,1568.4360767597918,965.4639779599856,3444.649697456824,607.3121552399721,1568.4360767597918,965.4639779599856,718.3571930131234,396.2453525762223,12997.555390109068,high_capture,988.3401685199981,0.4094778017957127,2413.6599448999636,11747.60862350748,12022.04249895464,10034.783840484457,17410.855375804327,Prevention
THA,Thailand,E. Asia & Pacific,UMIC,Prevention,116234.8077439388,478451.8608107861,334054.29997584823,116234.8077439388,733660.785030634,113375.16682154912,334054.29997584823,116234.8077439388,152999.7382745526,57223.2899662468,3320629.599131192,high_capture,290587.01935984707,1.0,290587.01935984707,3305984.331470073,3447818.088868372,3008587.032360583,4877103.086213104,Prevention
TLS,Timor-Leste,E. Asia & Pacific,LMIC,Prevention,1416.2802695809744,5976.840762552912,3507.134831563368,1416.2802695809744,7702.482183043564,1416.2873509823226,3507.134831563368,1416.2802695809744,1606.297872416422,708.1401347904872,35407.00673952437,high_capture,3540.700673952436,1.0,3540.700673952436,40992.52926359205,41301.88333310037,36916.52546018608,54668.41840582562,Prevention
TON,Tonga,E. Asia & Pacific,UMIC,Prevention,48.37288130102747,159.28752439360483,99.69960437936686,48.37288130102747,218.96347396665237,37.74517590988831,99.69960437936686,48.37288130102747,45.663275034096,24.186440650513735,1006.5380242636884,high_capture,74.87764440493329,0.6191704309608107,120.93220325256866,874.2566911399123,896.1874648030715,769.0054960915783,1413.8724098265257,Prevention
TUV,Tuvalu,E. Asia & Pacific,UMIC,Prevention,6.012756403562522,,17.412267713110857,6.012756403562522,38.24138171694863,,17.412267713110857,6.012756403562522,7.974968150582144,3.0063782017812617,175.7891583522883,high_capture,15.031891008906303,1.0,15.031891008906303,,,155.57200602631843,257.5626454407386,Prevention
VUT,Vanuatu,E. Asia & Pacific,LMIC,Prevention,117.61280608687612,558.3768998374871,436.8668875693969,117.61280608687612,959.4610927361996,132.31440684773565,436.8668875693969,117.61280608687612,200.0887863552979,58.80640304343806,4410.480228257854,high_capture,294.0320152171903,1.0,294.0320152171903,3320.5783378311203,3589.3481238820964,2998.979539207732,6010.014391039369,Prevention
VNM,Viet Nam,E. Asia & Pacific,LMIC,Prevention,102798.79228690696,264223.8430733689,248820.83763003245,102798.79228690696,546468.3169198172,62611.152218970914,248820.83763003245,102798.79228690696,113962.08052823236,51399.39614345349,2512022.3481608895,high_capture,148145.5763365795,0.5764487034949268,256996.98071726743,1627226.8759853211,1846860.1976127988,1497861.7900137526,3317934.283431882,Prevention
ALB,Albania,Eur. & Cent. Asia,UMIC,Prevention,4060.162963750824,649.7555484375337,10421.491679717135,4060.162963750824,22888.01481520903,153.9677232574613,10421.491679717135,4060.162963750824,4773.132689932231,2030.081481875412,105212.32968256203,high_capture,6669.167581478113,0.657034472854465,10150.40740937706,62788.80715520226,84873.09869871629,67787.41059654963,141492.60132580297,Prevention
AND,Andorra,Eur. & Cent. Asia,HIC,Prevention,2.468057006882956,,6.111649566144264,2.468057006882956,13.422601112614668,,6.111649566144264,2.468057006882956,2.799187988639752,1.2340285034414782,61.70142517207391,high_capture,3.887189785840655,0.63,6.170142517207389,,,39.49343688130658,82.84773760704708,Prevention
