iso3,region,country,income_generation_year,income_2022,gdp,population_generation_year,msw_year_reported,msw_tpy,msw_kg_cap_day,msw_2022_tpy,population_2022,msw_2030_tpy,population_2030,msw_2040_tpy,population_2040,msw_2050_tpy,population_2050,food_pct,green_pct,wood_pct,collection_total_population_pct,collection_total_weight_pct,treatment_open_dump_pct,treatment_controlled_landfill_pct,treatment_sanitary_landfill_pct,treatment_unspecified_landfill_pct,treatment_anaerobic_digestion_pct,treatment_composting_pct,treatment_recycling_pct,treatment_incineration_pct,treatment_mbt_pct,treatment_rdf_pct,treatment_other_pct,treatment_uncollected_pct,treatment_unaccounted_pct,food_frac,green_frac,wood_frac,collection_total_population_frac,collection_total_weight_frac,treatment_open_dump_frac,treatment_controlled_landfill_frac,treatment_sanitary_landfill_frac,treatment_unspecified_landfill_frac,treatment_anaerobic_digestion_frac,treatment_composting_frac,treatment_recycling_frac,treatment_incineration_frac,treatment_mbt_frac,treatment_rdf_frac,treatment_other_frac,treatment_uncollected_frac,treatment_unaccounted_frac,ofmsw_food_green_frac,ofmsw_food_green_wood_frac,ofmsw_food_green_tpy_tpy,ofmsw_food_green_wood_tpy_tpy,ofmsw_food_green_2022_tpy,ofmsw_food_green_wood_2022_tpy,ofmsw_food_green_2030_tpy,ofmsw_food_green_wood_2030_tpy,ofmsw_food_green_2040_tpy,ofmsw_food_green_wood_2040_tpy,ofmsw_food_green_2050_tpy,ofmsw_food_green_wood_2050_tpy,landfill_dump_uncollected_frac,known_diversion_or_treatment_frac,ofmsw_food_green_2022_to_landfill_dump_uncollected_tpy,country_wdi,gdp_current_usd_2022,gdp_per_capita_current_usd_2022,population_wdi_2022,urban_population_pct_2022,country_ember,electricity_carbon_intensity_latest_year,electricity_carbon_intensity_latest_gco2_kwh,electricity_carbon_intensity_2022_gco2_kwh,ofmsw_food_green_2022_kg_per_cap_day,unmanaged_ofmsw_food_green_2022_kg_per_cap_day,doc_food_green_weighted,first_pass_ch4_open_dump_tpy,first_pass_ch4_controlled_landfill_tpy,first_pass_ch4_sanitary_landfill_tpy,first_pass_ch4_unspecified_landfill_tpy,first_pass_ch4_uncollected_tpy,first_pass_ch4_unaccounted_tpy,first_pass_ch4_total_tpy,first_pass_co2e_gwp100_tpy,first_pass_co2e_gwp20_tpy,first_pass_ch4_kg_per_cap_year,ad_screen_diverted_ofmsw_tpy,ad_screen_avoided_ch4_tpy,ad_screen_avoided_landfill_gwp100_tco2e,ad_screen_electricity_generated_mwh,ad_screen_avoided_grid_tco2e,ad_screen_process_tco2e,ad_screen_net_gwp100_benefit_tco2e,ad_screen_grid_credit_share,ad_screen_electricity_yield_kwh_per_tonne,ad_screen_process_emissions_kgco2e_per_tonne,ad_screen_electricity_yield_source,ad_screen_process_emissions_source
PRY,L. Amer. & the Caribbean,Paraguay,UMIC,UMIC,41952910858.08,6719402.0,2022.0,2943098.076,1.2,2943098.0759999994,6719402.0,3594109.480810268,7370167.0,4431583.730612056,8056907.0,5259093.694988708,8616483.0,,,,0.57,0.5795,,,,0.5795,,,,,,,,0.4205,,,,,0.57,0.5795,,,,0.5795,,,,,,,,0.4205,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,0.0,Paraguay,41952910858.0846,6205.62595379319,6760464.0,68.6396537819458,Paraguay,2025.0,24.7,24.71,0.0,0.0,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,,,189.903436,74.289,ecoinvent_3.12_cutoff_derived_from_3.12_biogas_yield_and_3.12_net_calorific_value,ecoinvent_3.12_cutoff_AR6_GWP100_from_openLCA_unit-process_exchanges
PER,L. Amer. & the Caribbean,Peru,UMIC,UMIC,226328766460.0,33017232.000000004,2021.0,10213959.25,0.8475407629567493,10405827.036802763,33294532.0,12369343.335237414,36044439.0,15051272.072094353,38684260.0,17693488.37481423,40515509.0,0.442464207239983,0.0954687749610796,,,0.9417,,,,0.6118,,0.0082483324512258,0.009319678847887,,,,,0.0583,0.3124,0.442464207239983,0.0954687749610796,,,0.9417,,,,0.6118,,0.0082483324512258,0.009319678847887,,,,,0.0583,0.3124,0.5379329822010626,0.5379329822010626,5494425.559432629,5494425.559432629,5597637.570175758,5597637.570175758,6653877.748193099,6653877.748193099,8096575.671661282,8096575.671661282,9517910.967003653,9517910.967003653,0.9825,0.0175680112991128,5499678.912697682,Peru,246065570308.155,7350.63034300417,33475438.0,84.3663554951194,Peru,2025.0,238.25,287.81,0.4581267418501673,0.4501095238677894,0.1588736681073588,,,,108816.85424500844,6912.959139679626,55564.539500066414,171294.35288475448,4659206.398465321,13840583.713088162,5.117016030821,2199871.565079073,68517.74115390179,1863682.5593861288,417763.1689672136,120236.41766045375,163426.25869815925,1820492.7183484235,0.06604608546280477,189.903436,74.289,ecoinvent_3.12_cutoff_derived_from_3.12_biogas_yield_and_3.12_net_calorific_value,ecoinvent_3.12_cutoff_AR6_GWP100_from_openLCA_unit-process_exchanges
PRI,L. Amer. & the Caribbean,Puerto Rico,HIC,HIC,89524131600.0,3769818.0,2007.0,3026032.5,2.1991777852405607,2616935.427961946,3241925.0,2663629.641940306,3153595.0,2547779.2974275835,2870238.0,2320696.906678372,2522118.0,0.13,0.216,,,,0.86,,,,,,0.14,,,,,,,0.13,0.216,,,,0.86,,,,,,0.14,,,,,,,0.346,0.346,1047007.245,1047007.245,905459.6580748332,905459.6580748332,921615.8561113458,921615.8561113458,881531.6369099438,881531.6369099438,802961.1297107167,802961.1297107167,0.86,0.14,778695.3059443566,Puerto Rico (US),113843700000.0,35353.6821570014,3220137.0,94.1110923054937,Puerto Rico,2025.0,654.75,660.3,0.7703744877891358,0.6625220594986567,0.1812138728323699,18814.71895287521,,,,,,18814.71895287521,511760.3555182056,1520229.2913923166,5.842831827613298,311478.12237774266,7525.887581150084,204704.14220728228,59150.765678361815,39057.2505774223,23139.398233320124,220621.99455138444,0.17703244255787737,189.903436,74.289,ecoinvent_3.12_cutoff_derived_from_3.12_biogas_yield_and_3.12_net_calorific_value,ecoinvent_3.12_cutoff_AR6_GWP100_from_openLCA_unit-process_exchanges
SXM,L. Amer. & the Caribbean,Sint Maarten (Dutch),HIC,HIC,1236428101.0,40708.0,2020.0,14446.0,0.97,15510.499209957648,41835.0,15560.76712336075,46118.0,14664.78932335173,49598.0,11961.109912372063,51005.0,0.257,0.202,,,,0.9,,,,,,0.1,,,,,,,0.257,0.202,,,,0.9,,,,,,0.1,,,,,,,0.459,0.459,6630.714,6630.714,7119.31913737056,7119.31913737056,7142.392109622585,7142.392109622585,6731.138299418444,6731.138299418444,5490.149449778777,5490.149449778777,0.9,0.1,6407.387223633505,Sint Maarten (Dutch part),1592564639.32961,37793.1284399157,42139.0,100.0,,,,,0.4628724919433668,0.4165852427490301,0.1720043572984749,146.94646951513877,,,,,,146.94646951513877,3996.9439708117743,11873.274736823212,3.4871845443683704,2562.954889453402,58.77858780605551,1598.77758832471,486.7139398202012,,190.39935578260378,,,189.903436,74.289,ecoinvent_3.12_cutoff_derived_from_3.12_biogas_yield_and_3.12_net_calorific_value,ecoinvent_3.12_cutoff_AR6_GWP100_from_openLCA_unit-process_exchanges
KNA,L. Amer. & the Caribbean,St. Kitts and Nevis,HIC,HIC,980188889.0,46706.0,2022.0,33000.0,1.9357461333470984,33000.0,46706.0,35904.192539554315,47129.0,37247.93011206497,46389.0,37176.1919352404,44373.0,0.272,,,0.95,,,,,,,,,,,,,,,0.272,,,0.95,,,,,,,,,,,,,,,0.272,0.272,8976.0,8976.0,8976.0,8976.0,9765.940370758772,9765.940370758772,10131.436990481672,10131.436990481672,10111.924206385387,10111.924206385387,,,,St. Kitts and Nevis,981429629.62963,21011.5744209816,46709.0,31.6156404983167,Saint Kitts and Nevis,2024.0,608.7,636.36,0.5264891310436491,,0.15,,,,,,,,,,,,,,,,,,,189.903436,74.289,ecoinvent_3.12_cutoff_derived_from_3.12_biogas_yield_and_3.12_net_calorific_value,ecoinvent_3.12_cutoff_AR6_GWP100_from_openLCA_unit-process_exchanges
LCA,L. Amer. & the Caribbean,St. Lucia,UMIC,UMIC,2342714815.0,178516.0,2022.0,81705.25,1.2539492258397007,81705.25,178516.0,91776.02470215544,181291.0,97945.2560228369,179543.0,102898.3864390119,172546.0,0.53,,,,,,,,,,,,,,,,,,0.53,,,,,,,,,,,,,,,,,,0.53,0.53,43303.7825,43303.7825,43303.7825,43303.7825,48641.29309214238,48641.29309214238,51910.98569210356,51910.98569210356,54536.144812676306,54536.144812676306,,,,St. Lucia,2342714814.81481,13103.8243147472,178781.0,29.097678526676,Saint Lucia,2024.0,650.0,650.0,0.6636079896633311,,0.15,,,,,,,,,,,,,,,,,,,189.903436,74.289,ecoinvent_3.12_cutoff_derived_from_3.12_biogas_yield_and_3.12_net_calorific_value,ecoinvent_3.12_cutoff_AR6_GWP100_from_openLCA_unit-process_exchanges
MAF,L. Amer. & the Caribbean,St. Martin (French),HIC,HIC,652205849.0,33134.0,2020.0,14446.0,1.19448548897751,13318.936980974891,29484.0,9954.749325474895,21312.0,9223.138038834622,18955.0,9492.445478955206,18798.0,0.314,,,,,,,,,,,,,,,,,,0.314,,,,,,,,,,,,,,,,,,0.314,0.314,4536.044,4536.044,4182.146212026117,4182.146212026117,3125.791288199118,3125.791288199118,2896.0653441940713,2896.0653441940713,2980.6278803919345,2980.6278803919345,,,,St. Martin (French part),,,28870.0,100.0,,,,,0.3968803196213652,,0.15,,,,,,,,,,,,,,,,,,,189.903436,74.289,ecoinvent_3.12_cutoff_derived_from_3.12_biogas_yield_and_3.12_net_calorific_value,ecoinvent_3.12_cutoff_AR6_GWP100_from_openLCA_unit-process_exchanges
VCT,L. Amer. & the Caribbean,St. Vincent and the Grenadines,UMIC,UMIC,989188889.0,102413.0,2022.0,31886.4,0.8530167068633866,31886.400000000005,102413.0,35428.207761825506,97126.0,38363.504999801145,92811.0,40837.51073096459,89161.0,0.3075,,,,,,,,0.999739592462203,,0.0002604075377966,,,,,,,,0.3075,,,,,,,,0.999739592462203,,0.0002604075377966,,,,,,,,0.3075,0.3075,9805.068,9805.068,9805.068,9805.068,10894.173886761342,10894.173886761342,11796.777787438852,11796.777787438852,12557.534549771612,12557.534549771612,0.999739592462203,0.0002604075377966,9802.51468638419,St. Vincent and the Grenadines,989188888.888889,9693.55867833025,102046.0,47.585897833353,Saint Vincent and the Grenadines,2024.0,600.0,600.0,0.2632459871038551,0.2631774358645185,0.15,,,,294.0754405915256,,,294.0754405915256,7998.851984089496,23761.295599795267,2.8817929227164765,3921.0058745536758,117.63017623661024,3199.5407936357983,744.612488153928,446.76749289235676,291.28760541471803,3355.0206811134367,0.13316385660671612,189.903436,74.289,ecoinvent_3.12_cutoff_derived_from_3.12_biogas_yield_and_3.12_net_calorific_value,ecoinvent_3.12_cutoff_AR6_GWP100_from_openLCA_unit-process_exchanges
SUR,L. Amer. & the Caribbean,Suriname,UMIC,UMIC,3791603200.0,620300.0,2022.0,140000.0,0.6183486116969473,140000.0,620300.0,159808.0658484469,663224.0,190311.23512659676,705355.0,219938.24240901385,732936.0,0.57,,,,1.0,0.95,,,,,,0.05,,,,,,,0.57,,,,1.0,0.95,,,,,,0.05,,,,,,,0.57,0.57,79800.0,79800.0,79800.0,79800.0,91090.59753361472,91090.59753361472,108477.40402216016,108477.40402216016,125364.79817313788,125364.79817313788,0.95,0.05,75810.0,Suriname,3791603200.0259,6084.43876736445,623164.0,65.8985443115234,Suriname,2024.0,321.84,374.41,0.3508388433643493,0.3332969011961318,0.15,1516.2,,,,,,1516.2,41240.64,122508.96,2.4330673787317623,30324.0,606.48,16496.256,5758.6317932639995,2156.089329715974,2252.739636,16399.605693715977,0.13147202255857574,189.903436,74.289,ecoinvent_3.12_cutoff_derived_from_3.12_biogas_yield_and_3.12_net_calorific_value,ecoinvent_3.12_cutoff_AR6_GWP100_from_openLCA_unit-process_exchanges
TTO,L. Amer. & the Caribbean,Trinidad and Tobago,HIC,HIC,24177305760.0,1483702.0,2021.0,780000.0,1.4403069493536187,788197.8236842811,1491733.0,840054.8577693213,1513134.0,871640.7028289099,1475884.0,883199.7045264014,1404040.0,0.206,0.1181,,,0.9503,,,,,,,,,,,,,,0.206,0.1181,,,0.9503,,,,,,,,,,,,,,0.3241,0.3241,252798.0,252798.0,255454.9146560755,255454.9146560755,272261.77940303704,272261.77940303704,282498.7517868497,282498.7517868497,286245.02423700667,286245.02423700667,,,,Trinidad and Tobago,28341164301.126,20750.5202434652,1365805.0,53.9474037904998,Trinidad and Tobago,2024.0,681.68,682.11,0.5124278198643261,,0.1682196852823202,,,,,,,,,,,,,,,,,,,189.903436,74.289,ecoinvent_3.12_cutoff_derived_from_3.12_biogas_yield_and_3.12_net_calorific_value,ecoinvent_3.12_cutoff_AR6_GWP100_from_openLCA_unit-process_exchanges
TCA,L. Amer. & the Caribbean,Turks and Caicos Islands,,HIC,,45669.0,,,,17804.204031711382,45669.0,17298.24768027895,48126.0,15213.8463497908,50368.0,11579.827415642269,51001.0,0.2177,,,,,,,,,,,,,,,,,,0.2177,,,,,,,,,,,,,,,,,,0.2177,0.2177,,,3875.975217703568,3875.975217703568,3765.828519996727,3765.828519996727,3312.0543503494578,3312.0543503494578,2520.9284283853217,2520.9284283853217,,,,Turks and Caicos Islands,1434119000.0,31280.5418020808,45847.0,93.6922471653237,Turks and Caicos Islands (the),2024.0,629.63,653.85,0.2316206117191796,,0.15,,,,,,,,,,,,,,,,,,,189.903436,74.289,ecoinvent_3.12_cutoff_derived_from_3.12_biogas_yield_and_3.12_net_calorific_value,ecoinvent_3.12_cutoff_AR6_GWP100_from_openLCA_unit-process_exchanges
URY,L. Amer. & the Caribbean,Uruguay,HIC,HIC,60739084241.0,3400245.0,2021.0,1250583.44,1.0076497428861744,1273687.6674783395,3393144.0,1366600.580187961,3374161.0,1448179.983891741,3339156.0,1489159.4264677907,3259966.0,0.402,,0.051,0.98,1.0,0.0498748583660581,0.299249150196348,0.648373158758755,,,,,,,,,,0.0025,0.402,,0.051,0.98,1.0,0.0498748583660581,0.299249150196348,0.648373158758755,,,,,,,,,,0.0025,0.402,0.453,502734.54288,566514.29832,512022.4423262926,576980.5133676879,549373.4332355603,619070.0628251464,582168.3535244799,656025.5327029587,598642.0894400519,674589.2201899092,0.9999971673211612,,512020.9919311552,Uruguay,70594110920.0358,20818.6146091144,3390913.0,95.4977416992188,Uruguay,2025.0,80.4,110.36,0.4136942504431274,0.4136930785801784,0.15,510.74093582533993,6128.891229904066,16599.08041432354,,,38.40168317447194,23277.114263227417,633137.5079597858,1880790.832468775,6.864556614465608,204808.3967724621,9310.845705290967,253255.0031839143,38893.81826874186,4292.321784138352,15215.010987829435,242332.3139802232,0.017712544041850933,189.903436,74.289,ecoinvent_3.12_cutoff_derived_from_3.12_biogas_yield_and_3.12_net_calorific_value,ecoinvent_3.12_cutoff_AR6_GWP100_from_openLCA_unit-process_exchanges
VEN,L. Amer. & the Caribbean,"Venezuela, RB",UMC (2019),UMC (2019),,28587753.0,2020.0,8251445.5,0.79078268236052,8281900.959359008,28175250.0,9120460.470572423,29081904.0,10204127.11094162,30443949.0,11000980.160910277,31077605.0,0.5,,,0.561,0.7811,,,,0.7811,,,,,,,,0.2189,,0.5,,,0.561,0.7811,,,,0.7811,,,,,,,,0.2189,,0.5,0.5,4125722.75,4125722.75,4140950.479679504,4140950.479679504,4560230.2352862125,4560230.2352862125,5102063.55547081,5102063.55547081,5500490.080455138,5500490.080455138,1.0,,4140950.479679504,"Venezuela, RB",89013255584.7499,3155.04207099687,28213017.0,89.2132204732836,Venezuela (Bolivarian Republic of),2024.0,85.86,180.43,0.4021218222546389,0.4021218222546389,0.15,,,,97034.8925903298,18129.081200036868,,115163.97379036668,3132460.087097973,9305249.082261626,4.081944649534173,1656380.1918718016,46065.589516146676,1252984.0348391896,314552.2897587944,56754.66964117928,123050.82807396427,1186687.8764064047,0.04782611398461993,189.903436,74.289,ecoinvent_3.12_cutoff_derived_from_3.12_biogas_yield_and_3.12_net_calorific_value,ecoinvent_3.12_cutoff_AR6_GWP100_from_openLCA_unit-process_exchanges
VIR,L. Amer. & the Caribbean,Virgin Islands (US),HIC,HIC,4223000000.0,105917.0,2011.0,146500.0,3.789475372354756,109731.5585354352,86915.0,94742.91187066052,81140.0,76263.73531887829,75819.0,54411.596008689485,71407.0,0.089,0.063,0.078,,,,,,,,,,,,,,,,0.089,0.063,0.078,,,,,,,,,,,,,,,,0.152,0.2299999999999999,22268.0,33695.0,16679.19689738615,25238.258463150098,14400.922604340396,21790.86973025191,11592.0877684695,17540.659123342004,8270.562593320801,12514.66708199858,,,,Virgin Islands (U.S.),4672000000.0,44320.909185774,105413.0,95.2171514724412,Virgin Islands (U.S.),2023.0,632.35,632.35,0.4334989978072199,,0.1707236842105263,,,,,,,,,,,,,,,,,,,189.903436,74.289,ecoinvent_3.12_cutoff_derived_from_3.12_biogas_yield_and_3.12_net_calorific_value,ecoinvent_3.12_cutoff_AR6_GWP100_from_openLCA_unit-process_exchanges
DZA,Mid. East & N. Africa,Algeria,LMIC,LMIC,164873415325.2,43685420.0,2020.0,13500000.0,0.8466509276976854,14286747.435989227,45123436.0,16600805.669618854,49908964.0,19433866.93424095,54636243.0,23020602.53212493,59354849.0,0.5361,,,0.85,,0.6,0.32,,,,0.01,0.07,,,,,,,0.5361,,,0.85,,0.6,0.32,,,,0.01,0.07,,,,,,,0.5361,0.5361,7237350.0,7237350.0,7659125.300433826,7659125.300433826,8899691.919482669,8899691.919482669,10418496.063446572,10418496.063446572,12341345.017472176,12341345.017472176,0.92,0.08,7046395.276399119,Algeria,225581644702.568,4960.30334332888,45477389.0,74.1795862354514,Algeria,2024.0,632.94,633.65,0.4614140212116269,0.4245008995146968,0.15,91909.50360520589,98036.80384555296,,,,,189946.30745075885,5166539.56266064,15347661.642021311,4.176719720007647,2818558.110559648,75978.52298030355,2066615.8250642563,535253.869760945,339163.61457402277,209387.8634753657,2196391.5761629133,0.15441855553213338,189.903436,74.289,ecoinvent_3.12_cutoff_derived_from_3.12_biogas_yield_and_3.12_net_calorific_value,ecoinvent_3.12_cutoff_AR6_GWP100_from_openLCA_unit-process_exchanges
BHR,Mid. East & N. Africa,Bahrain,HIC,HIC,46587191489.0,1515391.0,2022.0,1563486.5229,2.8266795304142445,1563486.5229,1515391.0,1870901.2780603564,1756268.0,2135192.3762273877,1941670.0,2387031.854790126,2130243.0,0.4126,,,1.0,,,,,0.707216236791778,,0.000411899936819,0.277436013388485,,,,0.0149358498829181,,,0.4126,,,1.0,,,,,0.707216236791778,,0.000411899936819,0.277436013388485,,,,0.0149358498829181,,,0.4126,0.4126,645094.53934854,645094.53934854,645094.53934854,645094.53934854,771933.867327703,771933.867327703,880980.3744314202,880980.3744314202,984889.343286406,984889.343286406,0.707216236791778,0.2927837632082222,456221.332493,Bahrain,46458191489.3617,30470.5219276023,1524693.0,100.0,Bahrain,2024.0,902.24,902.75,1.1591725675824849,0.8197856610379477,0.15,,,,13686.63997479,,,13686.63997479,372276.607314288,1105880.509963032,8.976652988365526,182488.53299720003,5474.655989916001,148910.64292571522,34655.19944676766,31284.981300569507,13556.890627828992,166638.73359845576,0.18774135295552574,189.903436,74.289,ecoinvent_3.12_cutoff_derived_from_3.12_biogas_yield_and_3.12_net_calorific_value,ecoinvent_3.12_cutoff_AR6_GWP100_from_openLCA_unit-process_exchanges
DJI,Mid. East & N. Africa,Djibouti,,LMIC,,1129177.0,,,0.0,189509.53905395063,1129177.0,216922.01448622235,1254866.0,249105.2871712647,1399070.0,327617.7732929358,1525301.0,,,,0.776,,,,,0.62,,,,,,,,,0.38,,,,0.776,,,,,0.62,,,,,,,,,0.38,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,0.0,Djibouti,3562814908.76149,3133.25779772463,1137096.0,72.6109938538856,Djibouti,2024.0,450.0,450.0,0.0,0.0,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,,,189.903436,74.289,ecoinvent_3.12_cutoff_derived_from_3.12_biogas_yield_and_3.12_net_calorific_value,ecoinvent_3.12_cutoff_AR6_GWP100_from_openLCA_unit-process_exchanges
EGY,Mid. East & N. Africa,"Egypt, Arab Rep.",LMIC,LMIC,424671765456.0,110170651.0,2021.0,25840000.0,0.6425896543712464,26957734.49261315,111743365.0,35470303.37475699,126255950.0,48587288.39349641,144307351.0,61610200.34000941,160903980.0,0.56,,,0.575,0.65,0.385,,0.07,,,0.07,0.125,,,,,0.35,,0.56,,,0.575,0.65,0.385,,0.07,,,0.07,0.125,,,,,0.35,,0.56,0.56,14470400.000000002,14470400.000000002,15096331.315863367,15096331.315863367,19863369.889863916,19863369.889863916,27208881.500357993,27208881.500357993,34501712.19040527,34501712.19040527,0.8049999999999999,0.195,12152546.70927001,"Egypt, Arab Rep.",476747720364.742,4233.30783744856,112618250.0,42.6325129008032,Egypt,2025.0,563.23,570.04,0.3672567441270238,0.2956416790222541,0.15,116241.75113214793,,52837.15960552178,,105674.31921104356,,274753.22994871327,7473287.854605,22200060.979856033,2.439686551235819,4861018.683708004,109901.2919794853,2989315.1418419997,923124.1504963471,526217.6907489377,361120.21699398395,3154412.615596954,0.16681954927109435,189.903436,74.289,ecoinvent_3.12_cutoff_derived_from_3.12_biogas_yield_and_3.12_net_calorific_value,ecoinvent_3.12_cutoff_AR6_GWP100_from_openLCA_unit-process_exchanges
IRN,Mid. East & N. Africa,"Iran, Islamic Rep.",LMIC,LMIC,394362621793.0,88945856.0,2022.0,20453099.5872,0.63,20453099.5872,88945856.0,23946594.02651566,95245110.0,27049896.524597384,99355945.0,29358465.906733006,101812773.0,0.7204,,0.011,,,0.654,0.224,,,,0.073,0.043,,,,,,0.003,0.7204,,0.011,,,0.654,0.224,,,,0.073,0.043,,,,,,0.003,0.7204,0.7314,14734412.942618882,14959397.03807808,14734412.942618882,14959397.03807808,17251126.33670188,17514538.870993555,19486745.45631996,19784294.31809053,21149838.839210454,21472781.964184523,0.881,0.1159999999999999,12981017.802447235,"Iran, Islamic Rep.",422662261525.665,4721.20437099984,89524246.0,76.3342208862305,Iran (Islamic Republic of),2025.0,659.53,655.37,0.4509197948152728,0.3972603392322553,0.15,192726.12128945495,132020.33996586516,,,,1326.0971648356997,326072.55842015584,8869173.58902824,26346662.72034859,3.6422820966306246,5192407.120978895,130429.02336806234,3547669.4356112955,986055.9533847598,646231.49016977,385738.7326104011,3808162.1931706644,0.16969641979238273,189.903436,74.289,ecoinvent_3.12_cutoff_derived_from_3.12_biogas_yield_and_3.12_net_calorific_value,ecoinvent_3.12_cutoff_AR6_GWP100_from_openLCA_unit-process_exchanges
IRQ,Mid. East & N. Africa,Iraq,UMIC,UMIC,233636097800.34,40742646.0,2019.0,18039760.0,1.2130778153191129,18034279.312216338,43550907.0,21262695.152067404,51440155.0,26270576.271778207,61704428.0,37835198.19854148,71476409.0,0.6817,0.0093,0.0085,0.67,0.587,,,,0.586597604402719,,,0.0006272256393654,,,,,0.412775169957915,,0.6817,0.0093,0.0085,0.67,0.587,,,,0.586597604402719,,,0.0006272256393654,,,,,0.412775169957915,,0.691,0.6994999999999999,12465474.159999998,12618812.119999995,12461687.004741486,12614978.378895324,14692522.350078575,14873255.258871147,18152968.20379874,18376268.102108855,26144121.95519216,26465721.13987976,0.999372774360634,0.0006272256393654,12453870.715142358,Iraq,287372232137.931,6520.73154560584,44070551.0,69.8682861328125,Iraq,2024.0,683.1,688.71,0.7747034574668344,0.7742175435954056,0.1506729377713458,,,,220283.70676281137,103339.03379479662,,323622.74055760796,8802538.543166935,26148717.437054724,7.343287824053027,4981548.286056943,129449.09622304319,3521015.417266775,946013.1361221244,651528.7069786683,370074.24062288424,3802469.8836225593,0.17134355482599278,189.903436,74.289,ecoinvent_3.12_cutoff_derived_from_3.12_biogas_yield_and_3.12_net_calorific_value,ecoinvent_3.12_cutoff_AR6_GWP100_from_openLCA_unit-process_exchanges
ISR,Mid. East & N. Africa,Israel,HIC,HIC,525181008026.0,9015491.0,2022.0,6189622.0,1.88097004291288,6189621.999999999,9015491.0,7304419.727660504,10107994.0,8728313.00988288,11507411.0,10203505.339506475,13016424.0,0.43,,,,,,,,0.75744786999917,,,0.243,,,,,,,0.43,,,,,,,,0.75744786999917,,,0.243,,,,,,,0.43,0.43,2661537.46,2661537.46,2661537.4599999995,2661537.4599999995,3140900.482894017,3140900.482894017,3753174.5942496383,3753174.5942496383,4387507.295987784,4387507.295987784,0.75744786999917,0.243,2015975.8800000008,Israel,525181008025.57,54949.621556429,9557500.0,91.4979834273327,Israel,2025.0,492.69,583.32,0.7629488309761752,0.5778939669412606,0.15,,,,60479.27640000002,,,60479.27640000002,1645036.3180800003,4886725.533120002,6.3279389380068025,806390.3520000004,24191.710560000007,658014.5272320001,153136.29860204956,89327.46570054756,59905.93285972803,687436.0600728197,0.1299429443533776,189.903436,74.289,ecoinvent_3.12_cutoff_derived_from_3.12_biogas_yield_and_3.12_net_calorific_value,ecoinvent_3.12_cutoff_AR6_GWP100_from_openLCA_unit-process_exchanges
JOR,Mid. East & N. Africa,Jordan,UMIC,LMIC,43700383098.59,10762786.0,2020.0,3561640.0,0.9066349371082152,3768839.381176716,11165043.0,4465561.016946469,12348965.0,5901858.547059654,14360147.0,7850314.901219514,16282670.0,0.51,0.01,,,0.842,0.45,,,0.48,,,0.07,,,,,,,0.51,0.01,,,0.842,0.45,,,0.48,,,0.07,,,,,,,0.52,0.52,1852052.8,1852052.8,1959796.4782118923,1959796.4782118923,2322091.728812164,2322091.728812164,3068966.4444710203,3068966.4444710203,4082163.748634147,4082163.748634147,0.93,0.07,1822610.72473706,Jordan,48764963380.2817,4332.25159897931,11256263.0,92.4048379066163,Jordan,2024.0,529.79,539.21,0.47700603830584,0.4436156156244312,0.1509615384615384,17751.23348534233,,,28401.973576547727,,,46153.20706189006,1255367.2320834096,3729179.130600717,4.100224653767423,729044.289894824,18461.282824756025,502146.89283336385,138448.01564720718,74652.55451713059,54159.97125199658,522639.47609849786,0.14283757337737227,189.903436,74.289,ecoinvent_3.12_cutoff_derived_from_3.12_biogas_yield_and_3.12_net_calorific_value,ecoinvent_3.12_cutoff_AR6_GWP100_from_openLCA_unit-process_exchanges
KWT,Mid. East & N. Africa,Kuwait,HIC,HIC,165384407267.0,4793420.0,2023.0,3827000.0,2.1873592355456677,3536173.1418351578,4385601.0,4384475.346075862,5300697.0,5027565.722242405,5804569.0,5681268.548072017,6340996.0,0.47,,,1.0,,,,,1.0,,,,,,,,,,0.47,,,1.0,,,,,1.0,,,,,,,,,,0.47,0.47,1798690.0,1798690.0,1662001.376662524,1662001.376662524,2060703.4126556548,2060703.4126556548,2362955.88945393,2362955.88945393,2670196.217593848,2670196.217593848,1.0,,1662001.376662524,Kuwait,183502046693.878,39981.7691035833,4589643.0,100.0,Kuwait,2025.0,635.31,636.89,0.9921095015913862,0.9921095015913862,0.15,,,,49860.04129987571,,,49860.04129987571,1356193.1233566192,4028691.337029957,10.863599042425676,664800.5506650097,19944.016519950284,542477.2493426477,126247.90882597741,80406.03065217675,49387.3681083529,573495.9118864716,0.14020331964998176,189.903436,74.289,ecoinvent_3.12_cutoff_derived_from_3.12_biogas_yield_and_3.12_net_calorific_value,ecoinvent_3.12_cutoff_AR6_GWP100_from_openLCA_unit-process_exchanges
