iso3,country,region,income_2022,ofmsw_food_green_2022_tpy,ofmsw_food_green_2022_to_landfill_dump_uncollected_tpy,electricity_carbon_intensity_2022_gco2_kwh,ad_screen_net_gwp100_benefit_tco2e,bio_cng_screen_net_gwp100_benefit_tco2e,compost_screen_net_gwp100_benefit_tco2e,prevention_screen_net_gwp100_benefit_tco2e,best_four_pathway_screen,best_four_pathway_benefit_tco2e,ad_screen_diverted_ofmsw_tpy,bio_cng_screen_diverted_ofmsw_tpy,compost_screen_diverted_ofmsw_tpy,compost_nutrient_credit_tco2e,ad_electricity_nutrient_credit_tco2e,bio_cng_nutrient_credit_tco2e,ad_screen_net_gwp100_benefit_with_nutrients_tco2e,bio_cng_screen_net_gwp100_benefit_with_nutrients_tco2e,compost_screen_net_gwp100_benefit_with_nutrients_tco2e,prevention_screen_net_gwp100_benefit_with_nutrients_tco2e,best_four_pathway_with_nutrients,best_four_pathway_with_nutrients_benefit_tco2e,nutrient_credit_assumption_note,nutrient_credit_factor_sources
SVN,Slovenia,Eur. & Cent. Asia,HIC,239576.67990000025,60910.83052865346,257.49,21005.59466496338,23507.095334640668,20795.227277108173,19203.873893673437,AD-bio-CNG,23507.095334640668,24364.332211461384,24364.332211461384,24364.332211461384,138.60868595100382,804.997536266684,804.997536266684,21810.592201230065,24312.092870907352,20933.835963059177,19203.873893673437,AD-bio-CNG,24312.092870907352,Conservative screening nutrient credit; phosphate treated as reported kg phosphate; not central manuscript result.,N=generic_screening_default; P=generic_screening_default; K=generic_screening_default; compost_N=ecoinvent_3.12_cutoff_ecoinvent_documentation; compost_P=ecoinvent_3.12_cutoff_ecoinvent_documentation; compost_K=ecoinvent_3.12_cutoff_ecoinvent_documentation; digestate_N=ecoinvent_3.12_cutoff_ecoinvent_documentation; digestate_P=ecoinvent_3.12_cutoff_ecoinvent_documentation; digestate_K=ecoinvent_3.12_cutoff_ecoinvent_documentation
ESP,Spain,Eur. & Cent. Asia,HIC,13999408.33484953,6920858.883168927,217.13,2812879.5298896073,3123352.872795896,2810194.97562822,504064.5139235362,AD-bio-CNG,3123352.872795896,2768343.553267571,2768343.553267571,2768343.553267571,15749.106474539214,91466.07099996056,91466.07099996056,2904345.6008895678,3214818.9437958566,2825944.0821027593,504064.5139235362,AD-bio-CNG,3214818.9437958566,Conservative screening nutrient credit; phosphate treated as reported kg phosphate; not central manuscript result.,N=generic_screening_default; P=generic_screening_default; K=generic_screening_default; compost_N=ecoinvent_3.12_cutoff_ecoinvent_documentation; compost_P=ecoinvent_3.12_cutoff_ecoinvent_documentation; compost_K=ecoinvent_3.12_cutoff_ecoinvent_documentation; digestate_N=ecoinvent_3.12_cutoff_ecoinvent_documentation; digestate_P=ecoinvent_3.12_cutoff_ecoinvent_documentation; digestate_K=ecoinvent_3.12_cutoff_ecoinvent_documentation
SWE,Sweden,Eur. & Cent. Asia,HIC,1568254.1966426868,25092.06714628299,41.03,7522.629211077608,9063.460792783162,7848.547682685857,11622.645502158284,Prevention,11622.645502158284,10036.826858513195,10036.826858513195,10036.826858513195,57.099507998081585,331.616759405276,331.616759405276,7854.245970482883,9395.077552188439,7905.647190683938,11622.645502158284,Prevention,11622.645502158284,Conservative screening nutrient credit; phosphate treated as reported kg phosphate; not central manuscript result.,N=generic_screening_default; P=generic_screening_default; K=generic_screening_default; compost_N=ecoinvent_3.12_cutoff_ecoinvent_documentation; compost_P=ecoinvent_3.12_cutoff_ecoinvent_documentation; compost_K=ecoinvent_3.12_cutoff_ecoinvent_documentation; digestate_N=ecoinvent_3.12_cutoff_ecoinvent_documentation; digestate_P=ecoinvent_3.12_cutoff_ecoinvent_documentation; digestate_K=ecoinvent_3.12_cutoff_ecoinvent_documentation
CHE,Switzerland,Eur. & Cent. Asia,HIC,2438533.795956426,,37.27,,,,,,,,,,,,,,,,,,,Conservative screening nutrient credit; phosphate treated as reported kg phosphate; not central manuscript result.,N=generic_screening_default; P=generic_screening_default; K=generic_screening_default; compost_N=ecoinvent_3.12_cutoff_ecoinvent_documentation; compost_P=ecoinvent_3.12_cutoff_ecoinvent_documentation; compost_K=ecoinvent_3.12_cutoff_ecoinvent_documentation; digestate_N=ecoinvent_3.12_cutoff_ecoinvent_documentation; digestate_P=ecoinvent_3.12_cutoff_ecoinvent_documentation; digestate_K=ecoinvent_3.12_cutoff_ecoinvent_documentation
TJK,Tajikistan,Eur. & Cent. Asia,LMIC,0.0,0.0,86.55,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,Conservative screening nutrient credit; phosphate treated as reported kg phosphate; not central manuscript result.,N=generic_screening_default; P=generic_screening_default; K=generic_screening_default; compost_N=ecoinvent_3.12_cutoff_ecoinvent_documentation; compost_P=ecoinvent_3.12_cutoff_ecoinvent_documentation; compost_K=ecoinvent_3.12_cutoff_ecoinvent_documentation; digestate_N=ecoinvent_3.12_cutoff_ecoinvent_documentation; digestate_P=ecoinvent_3.12_cutoff_ecoinvent_documentation; digestate_K=ecoinvent_3.12_cutoff_ecoinvent_documentation
TKM,Turkmenistan,Eur. & Cent. Asia,UMIC,139158.52244920068,137766.93722470867,1306.14,39552.96889892625,31636.280816862836,28103.07752446832,56319.12393746091,Prevention,56319.12393746091,55106.77488988347,55106.77488988347,55106.77488988347,313.5024423485471,1820.72784236175,1820.72784236175,41373.696741288004,33457.008659224586,28416.57996681687,56319.12393746091,Prevention,56319.12393746091,Conservative screening nutrient credit; phosphate treated as reported kg phosphate; not central manuscript result.,N=generic_screening_default; P=generic_screening_default; K=generic_screening_default; compost_N=ecoinvent_3.12_cutoff_ecoinvent_documentation; compost_P=ecoinvent_3.12_cutoff_ecoinvent_documentation; compost_K=ecoinvent_3.12_cutoff_ecoinvent_documentation; digestate_N=ecoinvent_3.12_cutoff_ecoinvent_documentation; digestate_P=ecoinvent_3.12_cutoff_ecoinvent_documentation; digestate_K=ecoinvent_3.12_cutoff_ecoinvent_documentation
TUR,Türkiye,Eur. & Cent. Asia,UMIC,16819598.6378,14745785.01403083,487.93,4921379.698691069,5207680.64470914,4612334.094538704,6830247.618499081,Prevention,6830247.618499081,5898314.005612332,5898314.005612332,5898314.005612332,33555.508377928556,194880.29474543146,194880.29474543146,5116259.9934365,5402560.939454571,4645889.602916632,6830247.618499081,Prevention,6830247.618499081,Conservative screening nutrient credit; phosphate treated as reported kg phosphate; not central manuscript result.,N=generic_screening_default; P=generic_screening_default; K=generic_screening_default; compost_N=ecoinvent_3.12_cutoff_ecoinvent_documentation; compost_P=ecoinvent_3.12_cutoff_ecoinvent_documentation; compost_K=ecoinvent_3.12_cutoff_ecoinvent_documentation; digestate_N=ecoinvent_3.12_cutoff_ecoinvent_documentation; digestate_P=ecoinvent_3.12_cutoff_ecoinvent_documentation; digestate_K=ecoinvent_3.12_cutoff_ecoinvent_documentation
UKR,Ukraine,Eur. & Cent. Asia,LMIC,4911021.645978112,4544056.5470411,250.47,1880058.4018618965,2069672.111309384,1866787.7326128692,2327533.13522138,Prevention,2327533.13522138,1817622.61881644,1817622.61881644,1817622.61881644,10340.455078446728,60054.25132569518,60054.25132569518,1940112.6531875916,2129726.3626350793,1877128.187691316,2327533.13522138,Prevention,2327533.13522138,Conservative screening nutrient credit; phosphate treated as reported kg phosphate; not central manuscript result.,N=generic_screening_default; P=generic_screening_default; K=generic_screening_default; compost_N=ecoinvent_3.12_cutoff_ecoinvent_documentation; compost_P=ecoinvent_3.12_cutoff_ecoinvent_documentation; compost_K=ecoinvent_3.12_cutoff_ecoinvent_documentation; digestate_N=ecoinvent_3.12_cutoff_ecoinvent_documentation; digestate_P=ecoinvent_3.12_cutoff_ecoinvent_documentation; digestate_K=ecoinvent_3.12_cutoff_ecoinvent_documentation
GBR,United Kingdom,Eur. & Cent. Asia,HIC,11979505.89497371,1103312.4929270786,254.98,403763.78757991624,449335.0995574329,400163.6444430348,291553.2617537174,AD-bio-CNG,449335.0995574329,441324.9971708315,441324.9971708315,441324.9971708315,2510.6979089048605,14581.37790652427,14581.37790652427,418345.1654864405,463916.4774639572,402674.34235193965,291553.2617537174,AD-bio-CNG,463916.4774639572,Conservative screening nutrient credit; phosphate treated as reported kg phosphate; not central manuscript result.,N=generic_screening_default; P=generic_screening_default; K=generic_screening_default; compost_N=ecoinvent_3.12_cutoff_ecoinvent_documentation; compost_P=ecoinvent_3.12_cutoff_ecoinvent_documentation; compost_K=ecoinvent_3.12_cutoff_ecoinvent_documentation; digestate_N=ecoinvent_3.12_cutoff_ecoinvent_documentation; digestate_P=ecoinvent_3.12_cutoff_ecoinvent_documentation; digestate_K=ecoinvent_3.12_cutoff_ecoinvent_documentation
UZB,Uzbekistan,Eur. & Cent. Asia,LMIC,2794904.605,2649569.56554,1121.35,1056308.3610052995,950057.3575387668,873292.8216644265,853349.5814355115,AD-electricity,1056308.3610052995,1059827.826216,1059827.826216,1059827.826216,6029.360503342823,35016.71137817664,35016.71137817664,1091325.0723834762,985074.0689169434,879322.1821677693,853349.5814355115,AD-electricity,1091325.0723834762,Conservative screening nutrient credit; phosphate treated as reported kg phosphate; not central manuscript result.,N=generic_screening_default; P=generic_screening_default; K=generic_screening_default; compost_N=ecoinvent_3.12_cutoff_ecoinvent_documentation; compost_P=ecoinvent_3.12_cutoff_ecoinvent_documentation; compost_K=ecoinvent_3.12_cutoff_ecoinvent_documentation; digestate_N=ecoinvent_3.12_cutoff_ecoinvent_documentation; digestate_P=ecoinvent_3.12_cutoff_ecoinvent_documentation; digestate_K=ecoinvent_3.12_cutoff_ecoinvent_documentation
ATG,Antigua and Barbuda,L. Amer. & the Caribbean,HIC,8473.042753654441,8473.042753654441,611.11,2897.9259811159845,2964.3683610899047,2641.0643723995963,3920.10406823475,Prevention,3920.10406823475,3389.217101461777,3389.217101461777,3389.217101461777,19.28125609021605,111.97973303229713,111.97973303229713,3009.9057141482817,3076.348094122202,2660.3456284898125,3920.10406823475,Prevention,3920.10406823475,Conservative screening nutrient credit; phosphate treated as reported kg phosphate; not central manuscript result.,N=generic_screening_default; P=generic_screening_default; K=generic_screening_default; compost_N=ecoinvent_3.12_cutoff_ecoinvent_documentation; compost_P=ecoinvent_3.12_cutoff_ecoinvent_documentation; compost_K=ecoinvent_3.12_cutoff_ecoinvent_documentation; digestate_N=ecoinvent_3.12_cutoff_ecoinvent_documentation; digestate_P=ecoinvent_3.12_cutoff_ecoinvent_documentation; digestate_K=ecoinvent_3.12_cutoff_ecoinvent_documentation
ARG,Argentina,L. Amer. & the Caribbean,UMIC,7546484.5,7546484.5,392.69,3780215.096402529,3994268.58769639,3676649.617517666,3698971.988363074,AD-bio-CNG,3994268.58769639,3018593.8000000003,3018593.8000000003,3018593.8000000003,17172.7801282,99734.33915200002,99734.33915200002,3879949.435554529,4094002.92684839,3693822.397645866,3698971.988363074,AD-bio-CNG,4094002.92684839,Conservative screening nutrient credit; phosphate treated as reported kg phosphate; not central manuscript result.,N=generic_screening_default; P=generic_screening_default; K=generic_screening_default; compost_N=ecoinvent_3.12_cutoff_ecoinvent_documentation; compost_P=ecoinvent_3.12_cutoff_ecoinvent_documentation; compost_K=ecoinvent_3.12_cutoff_ecoinvent_documentation; digestate_N=ecoinvent_3.12_cutoff_ecoinvent_documentation; digestate_P=ecoinvent_3.12_cutoff_ecoinvent_documentation; digestate_K=ecoinvent_3.12_cutoff_ecoinvent_documentation
ABW,Aruba,L. Amer. & the Caribbean,HIC,0.0,0.0,550.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,Conservative screening nutrient credit; phosphate treated as reported kg phosphate; not central manuscript result.,N=generic_screening_default; P=generic_screening_default; K=generic_screening_default; compost_N=ecoinvent_3.12_cutoff_ecoinvent_documentation; compost_P=ecoinvent_3.12_cutoff_ecoinvent_documentation; compost_K=ecoinvent_3.12_cutoff_ecoinvent_documentation; digestate_N=ecoinvent_3.12_cutoff_ecoinvent_documentation; digestate_P=ecoinvent_3.12_cutoff_ecoinvent_documentation; digestate_K=ecoinvent_3.12_cutoff_ecoinvent_documentation
BHS,"Bahamas, The",L. Amer. & the Caribbean,HIC,0.0,0.0,653.66,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,Conservative screening nutrient credit; phosphate treated as reported kg phosphate; not central manuscript result.,N=generic_screening_default; P=generic_screening_default; K=generic_screening_default; compost_N=ecoinvent_3.12_cutoff_ecoinvent_documentation; compost_P=ecoinvent_3.12_cutoff_ecoinvent_documentation; compost_K=ecoinvent_3.12_cutoff_ecoinvent_documentation; digestate_N=ecoinvent_3.12_cutoff_ecoinvent_documentation; digestate_P=ecoinvent_3.12_cutoff_ecoinvent_documentation; digestate_K=ecoinvent_3.12_cutoff_ecoinvent_documentation
BRB,Barbados,L. Amer. & the Caribbean,HIC,130012.8656508359,124552.3252935008,605.51,52620.12029775139,53662.34968307103,48897.27971595708,62661.91601965104,Prevention,62661.91601965104,49820.93011740033,49820.93011740033,49820.93011740033,283.4312714378905,1646.0835310789066,1646.0835310789066,54266.203828830294,55308.43321414993,49180.71098739497,62661.91601965104,Prevention,62661.91601965104,Conservative screening nutrient credit; phosphate treated as reported kg phosphate; not central manuscript result.,N=generic_screening_default; P=generic_screening_default; K=generic_screening_default; compost_N=ecoinvent_3.12_cutoff_ecoinvent_documentation; compost_P=ecoinvent_3.12_cutoff_ecoinvent_documentation; compost_K=ecoinvent_3.12_cutoff_ecoinvent_documentation; digestate_N=ecoinvent_3.12_cutoff_ecoinvent_documentation; digestate_P=ecoinvent_3.12_cutoff_ecoinvent_documentation; digestate_K=ecoinvent_3.12_cutoff_ecoinvent_documentation
BLZ,Belize,L. Amer. & the Caribbean,UMIC,45525.40345874397,45525.40345874397,170.21,9142.128606632492,11385.128349941178,9286.727051549184,18610.784933934538,Prevention,18610.784933934538,18210.161383497587,18210.161383497587,18210.161383497587,103.59760811071777,601.6637321107603,601.6637321107603,9743.792338743253,11986.79208205194,9390.324659659902,18610.784933934538,Prevention,18610.784933934538,Conservative screening nutrient credit; phosphate treated as reported kg phosphate; not central manuscript result.,N=generic_screening_default; P=generic_screening_default; K=generic_screening_default; compost_N=ecoinvent_3.12_cutoff_ecoinvent_documentation; compost_P=ecoinvent_3.12_cutoff_ecoinvent_documentation; compost_K=ecoinvent_3.12_cutoff_ecoinvent_documentation; digestate_N=ecoinvent_3.12_cutoff_ecoinvent_documentation; digestate_P=ecoinvent_3.12_cutoff_ecoinvent_documentation; digestate_K=ecoinvent_3.12_cutoff_ecoinvent_documentation
BOL,Bolivia,L. Amer. & the Caribbean,LMIC,1799294.875,1744596.3108,485.86,721834.9052889629,756046.9308525273,685545.5690016919,878023.65563584,Prevention,878023.65563584,697838.5243200001,697838.5243200001,697838.5243200001,3970.0033648564804,23056.5848435328,23056.5848435328,744891.4901324956,779103.51569606,689515.5723665484,878023.65563584,Prevention,878023.65563584,Conservative screening nutrient credit; phosphate treated as reported kg phosphate; not central manuscript result.,N=generic_screening_default; P=generic_screening_default; K=generic_screening_default; compost_N=ecoinvent_3.12_cutoff_ecoinvent_documentation; compost_P=ecoinvent_3.12_cutoff_ecoinvent_documentation; compost_K=ecoinvent_3.12_cutoff_ecoinvent_documentation; digestate_N=ecoinvent_3.12_cutoff_ecoinvent_documentation; digestate_P=ecoinvent_3.12_cutoff_ecoinvent_documentation; digestate_K=ecoinvent_3.12_cutoff_ecoinvent_documentation
BRA,Brazil,L. Amer. & the Caribbean,UMIC,37060612.217999995,36455168.41113391,103.39,16163960.469780372,18188960.820859622,16464786.8243723,19417021.35656409,Prevention,19417021.35656409,14582067.364453563,14582067.364453563,14582067.364453563,82957.38123637633,481791.5057215457,481791.5057215457,16645751.975501917,18670752.32658117,16547744.205608677,19417021.35656409,Prevention,19417021.35656409,Conservative screening nutrient credit; phosphate treated as reported kg phosphate; not central manuscript result.,N=generic_screening_default; P=generic_screening_default; K=generic_screening_default; compost_N=ecoinvent_3.12_cutoff_ecoinvent_documentation; compost_P=ecoinvent_3.12_cutoff_ecoinvent_documentation; compost_K=ecoinvent_3.12_cutoff_ecoinvent_documentation; digestate_N=ecoinvent_3.12_cutoff_ecoinvent_documentation; digestate_P=ecoinvent_3.12_cutoff_ecoinvent_documentation; digestate_K=ecoinvent_3.12_cutoff_ecoinvent_documentation
VGB,British Virgin Islands,L. Amer. & the Caribbean,HIC,18294.716441987115,3611.377025648256,647.06,856.02624518455,872.146379178741,736.6847994619877,1476.3309280850071,Prevention,1476.3309280850071,1444.5508102593026,1444.5508102593026,1444.5508102593026,8.218049559565173,47.72795877096736,47.72795877096736,903.7542039555174,919.8743379497083,744.9028490215529,1476.3309280850071,Prevention,1476.3309280850071,Conservative screening nutrient credit; phosphate treated as reported kg phosphate; not central manuscript result.,N=generic_screening_default; P=generic_screening_default; K=generic_screening_default; compost_N=ecoinvent_3.12_cutoff_ecoinvent_documentation; compost_P=ecoinvent_3.12_cutoff_ecoinvent_documentation; compost_K=ecoinvent_3.12_cutoff_ecoinvent_documentation; digestate_N=ecoinvent_3.12_cutoff_ecoinvent_documentation; digestate_P=ecoinvent_3.12_cutoff_ecoinvent_documentation; digestate_K=ecoinvent_3.12_cutoff_ecoinvent_documentation
CYM,Cayman Islands,L. Amer. & the Caribbean,HIC,0.0,0.0,642.86,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,Conservative screening nutrient credit; phosphate treated as reported kg phosphate; not central manuscript result.,N=generic_screening_default; P=generic_screening_default; K=generic_screening_default; compost_N=ecoinvent_3.12_cutoff_ecoinvent_documentation; compost_P=ecoinvent_3.12_cutoff_ecoinvent_documentation; compost_K=ecoinvent_3.12_cutoff_ecoinvent_documentation; digestate_N=ecoinvent_3.12_cutoff_ecoinvent_documentation; digestate_P=ecoinvent_3.12_cutoff_ecoinvent_documentation; digestate_K=ecoinvent_3.12_cutoff_ecoinvent_documentation
CHL,Chile,L. Amer. & the Caribbean,HIC,5003035.722279791,4871690.718998549,372.8,2489711.4965244425,2637000.0255817566,2430214.510278142,2709766.326181421,Prevention,2709766.326181421,1948676.2875994197,1948676.2875994197,1948676.2875994197,11086.019400153098,64384.26454228483,64384.26454228483,2554095.7610667273,2701384.2901240415,2441300.5296782954,2709766.326181421,Prevention,2709766.326181421,Conservative screening nutrient credit; phosphate treated as reported kg phosphate; not central manuscript result.,N=generic_screening_default; P=generic_screening_default; K=generic_screening_default; compost_N=ecoinvent_3.12_cutoff_ecoinvent_documentation; compost_P=ecoinvent_3.12_cutoff_ecoinvent_documentation; compost_K=ecoinvent_3.12_cutoff_ecoinvent_documentation; digestate_N=ecoinvent_3.12_cutoff_ecoinvent_documentation; digestate_P=ecoinvent_3.12_cutoff_ecoinvent_documentation; digestate_K=ecoinvent_3.12_cutoff_ecoinvent_documentation
